Artist,Song,Sentiment,Followers,Popularity,Genre
eric clapton,let it rain,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,get ready,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i shot the sheriff,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i can't hold out,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,let it grow,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,steady rollin' man,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,give me strength,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,we've been told (jesus coming soon),Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,swing low sweet chariot,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,don't blame me,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,singin' the blues,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,better make it through today,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,pretty blue eyes,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,high,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,opposites,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,carnival,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,sign language,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,county jail blues,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,all our past times,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,hello old friend,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,double trouble,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,black summer rain,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,cocaine,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,lay down sally,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,the core,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,watch out for lucy,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i'll make love to you anytime,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,roll it,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,promises,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,tulsa time,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,something special,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,another ticket,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i can't stand it,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,floating bridge,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,catch me if you can,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,rita mae,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,the shape you're in,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,ain't going down,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,man overboard,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,pretty girl,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,man in love,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,crosscut saw,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,slow down linda,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,crazy country hop,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,she's waiting,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,knock on wood,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,forever man,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,it all depends,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,tangled in love,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,never make you cry,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,just like a prisoner,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,behind the sun,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,tearing us apart,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,hung up on your love,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,hold on,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,miss you,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,holy mother,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,behind the mask,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,grand illusion,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,boom boom,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,baby what's wrong,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,a certain girl,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i ain't got you,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,for your love,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,rambling on my mind,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,wrapping paper,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i feel free,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,lawdy mama,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,strange brew,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,badge,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,sleeping in the ground,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,blues power,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,after midnight,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,tell the truth,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,roll it over,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,layla,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,mean old world,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,key to the highway,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,crossroads,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,evil,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,one more chance,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,mean old frisco,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,let it grow,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,ain't that lovin' you,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,motherless children,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,the sky is crying,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,whatcha gonna do,Neutral,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,further on up the road,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,wonderful tonight,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,promises,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i can't stand it,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,the shape you're in,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,heaven is one step away,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,miss you,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,pretending,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,hard times,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,hound dog,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,no alibis,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,run so far,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,old love,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,lead me on,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,before you accuse me,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,hey hey,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,tears in heaven,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,lonely stranger,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,nobody knows you when you're down and out,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,layla,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,running on faith,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,walkin' blues,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,alberta,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,malted milk,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,old love,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,rollin' and tumblin',Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,blues before sunrise,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,third degree,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,reconsider baby,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,five long years,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i'm tore down,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,how long blues,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,blues leave me alone,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,it hurts me too,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,someday after a while,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,standin' round crying,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,river of tears,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,pilgrim,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,broken hearted,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,one chance,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,going down slow,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,born in time,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,sick and tired,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,she's gone,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,you were there,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,inside of me,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton & b.b. king,riding with the king,Positive,,,
eric clapton & b.b. king,marry you,Positive,,,
eric clapton & b.b. king,three o' clock blues,Positive,,,
eric clapton & b.b. king,help the poor,Negative,,,
eric clapton & b.b. king,worried life blues,Positive,,,
eric clapton & b.b. king,when my heart beats like a hammer,Negative,,,
eric clapton & b.b. king,hold on i'm coming,Negative,,,
eric clapton,got you on my mind,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,travelin' light,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,believe in life,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,come back baby,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,broken down,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,find myself,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,don't let me be lonely tonight,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,modern girl,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,superman inside,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,when you got a good friend,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,little queen of spades,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,me and the devil blues,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,traveling riverside blues,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,stop breakin' down blues,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,milkcow's calf blues,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,kindhearted woman blues,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,come on in my kitchen,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,love in vain,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,32-20 blues,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,hellhound on my trail,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,so tired,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,say what you will,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,going left,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,revolution,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,lost and found,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,one day,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,one track mind,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,back home,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
jj cale & eric clapton,danger,Positive,,,
jj cale & eric clapton,heads in georgia,Positive,,,
jj cale & eric clapton,when this war is over,Positive,,,
jj cale & eric clapton,sporting life blues,Negative,,,
jj cale & eric clapton,dead end road,Negative,,,
jj cale & eric clapton,anyway the wind blows,Positive,,,
jj cale & eric clapton,don't cry sister,Positive,,,
jj cale & eric clapton,last will and testament,Negative,,,
eric clapton,rocking chair,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,river runs deep,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,my very good friend the milkman,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,diamonds made from rain,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,hard times blues,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,autumn leaves,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,you better watch yourself,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,further on down the road,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,the folks who live on the hill,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,gotta get over,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,still got the blues,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,goodnight irene,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,every little thing,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,lies,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,sensitive kind,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,cajun moon,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,magnolia,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i got the same old blues,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,since you said goodbye,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i'll be there (if you ever want me),Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,can't let you do it,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,spiral,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,catch the blues,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,"little man, you've had a busy day",Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,stones in my passway,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,i'll be alright,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,white christmas,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,away in a manger (once in royal david's city),Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,for love on christmas day,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,everyday will be like a holiday,Negative,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,christmas tears,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,home for the holidays,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,it's christmas,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,silent night,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
eric clapton,merry christmas baby,Positive,5005500.0,71.0,"['blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']"
