Artist,Song,Sentiment,Followers,Popularity,Genre
future & juice wrld,oxy,Negative,0.0,0.0,Other
dababy,really,Negative,10052327.0,82.0,north carolina hip hop
drake,can i?,Positive,66852536.0,95.0,canadian hip hop
dababy,trash bag,Positive,10052327.0,82.0,north carolina hip hop
future,"blood, sweat, tears",Negative,12110689.0,88.0,atl hip hop
dua lipa,cocoa butter kisses,Negative,36163788.0,88.0,dance pop
future,stand,Positive,12110689.0,88.0,atl hip hop
the weeknd,low life,Positive,49387909.0,93.0,canadian contemporary r&b
the proclaimers,it's saturday night,Negative,272543.0,61.0,celtic rock
future,covered n money,Positive,12110689.0,88.0,atl hip hop
post malone,die for me,Negative,38085069.0,89.0,dfw rap
the weeknd & kendrick lamar,pray for me,Positive,0.0,0.0,Other
toni braxton,woman,Positive,3390782.0,63.0,contemporary r&b
drake,faith,Positive,66852536.0,95.0,canadian hip hop
dababy,beeper,Negative,10052327.0,82.0,north carolina hip hop
future,freak hoe,Positive,12110689.0,88.0,atl hip hop
dababy,i ain't gon sweat it,Negative,10052327.0,82.0,north carolina hip hop
doja cat,body language,Positive,21779281.0,88.0,dance pop
future,same damn time (remix),Negative,12110689.0,88.0,atl hip hop
drake,fake love,Positive,66852536.0,95.0,canadian hip hop
future & juice wrld,fine china,Negative,0.0,0.0,Other
saint jhn,white parents are gonna hate this,Positive,877621.0,71.0,melodic rap
future,no matter what,Positive,12110689.0,88.0,atl hip hop
toni braxton,deadwood,Negative,3390782.0,63.0,contemporary r&b
silk city & dua lipa,electricity,Positive,0.0,0.0,Other
young thug,cruise ship,Positive,7455539.0,84.0,atl hip hop
lil mosey,noticed,Positive,4746282.0,71.0,melodic rap
drake,over my dead body,Positive,66852536.0,95.0,canadian hip hop
lil dicky,lion king,Positive,1904623.0,62.0,comedy rap
drake,from time,Positive,66852536.0,95.0,canadian hip hop
the weeknd,party monster,Positive,49387909.0,93.0,canadian contemporary r&b
the proclaimers,he's just like me,Positive,272543.0,61.0,celtic rock
lil mosey,fu shit,Negative,4746282.0,71.0,melodic rap
future,shopping spree,Positive,12110689.0,88.0,atl hip hop
drake,views,Positive,66852536.0,95.0,canadian hip hop
future,karate chop (remix),Negative,12110689.0,88.0,atl hip hop
the weeknd,loft music,Positive,49387909.0,93.0,canadian contemporary r&b
dua lipa,between a bullet and heartbreak,Negative,36163788.0,88.0,dance pop
chamillionaire,stay screwed n chopped,Positive,753958.0,59.0,dirty south rap
drake,bar mitzvah in 1999,Negative,66852536.0,95.0,canadian hip hop
drake,time flies,Positive,66852536.0,95.0,canadian hip hop
dababy,toes,Negative,10052327.0,82.0,north carolina hip hop
future,tony montana,Negative,12110689.0,88.0,atl hip hop
drake,days in the east,Positive,66852536.0,95.0,canadian hip hop
carlos st john,water,Positive,0.0,0.0,Other
drake,headlines,Positive,66852536.0,95.0,canadian hip hop
drake,redemption,Positive,66852536.0,95.0,canadian hip hop
future,what's up with that,Positive,12110689.0,88.0,atl hip hop
megan thee stallion,ain't equal,Positive,7034241.0,82.0,dance pop
drake,energy,Negative,66852536.0,95.0,canadian hip hop
future,translator,Positive,12110689.0,88.0,atl hip hop
mariah carey,i don't (remix),Positive,8146681.0,76.0,dance pop
future,100it racks,Positive,12110689.0,88.0,atl hip hop
future,honest,Positive,12110689.0,88.0,atl hip hop
future,championship music,Positive,12110689.0,88.0,atl hip hop
lil mosey,been on,Negative,4746282.0,71.0,melodic rap
the weeknd,shameless,Negative,49387909.0,93.0,canadian contemporary r&b
drake,same mistakes,Negative,66852536.0,95.0,canadian hip hop
drake,not you too,Positive,66852536.0,95.0,canadian hip hop
dababy,water,Positive,10052327.0,82.0,north carolina hip hop
drake,sandra's rose,Negative,66852536.0,95.0,canadian hip hop
drake,0 to 100 / the catch up,Positive,66852536.0,95.0,canadian hip hop
future,purple reign intro,Neutral,12110689.0,88.0,atl hip hop
future,rich $ex,Positive,12110689.0,88.0,atl hip hop
the proclaimers,sweet little girls,Negative,272543.0,61.0,celtic rock
the weeknd,the morning,Negative,49387909.0,93.0,canadian contemporary r&b
the weeknd,hurt you,Negative,49387909.0,93.0,canadian contemporary r&b
saint jhn,94 bentley,Negative,877621.0,71.0,melodic rap
future,live from the gutter,Positive,12110689.0,88.0,atl hip hop
future,fo real,Positive,12110689.0,88.0,atl hip hop
drake,keep the family close,Positive,66852536.0,95.0,canadian hip hop
drake,hotline bling,Negative,66852536.0,95.0,canadian hip hop
toni braxton,i'm still breathing,Positive,3390782.0,63.0,contemporary r&b
dababy,on they ass,Positive,10052327.0,82.0,north carolina hip hop
future,sorry,Negative,12110689.0,88.0,atl hip hop
future,never been this high,Positive,12110689.0,88.0,atl hip hop
future,magic,Positive,12110689.0,88.0,atl hip hop
drake,free spirit,Negative,66852536.0,95.0,canadian hip hop
alan walker,the spectre,Positive,35053203.0,80.0,electro house
perry como,i believe in music,Positive,420969.0,56.0,adult standards
drake,used to,Positive,66852536.0,95.0,canadian hip hop
drake,god's plan,Negative,66852536.0,95.0,canadian hip hop
future,old hundreds,Positive,12110689.0,88.0,atl hip hop
megan thee stallion,pimpin,Negative,7034241.0,82.0,dance pop
dababy,gorilla glue,Positive,10052327.0,82.0,north carolina hip hop
megan thee stallion,make a bag,Positive,7034241.0,82.0,dance pop
gucci mane,rr trucks,Positive,4454550.0,77.0,atl hip hop
doja cat,say so (remix),Negative,21779281.0,88.0,dance pop
drake,finesse,Positive,66852536.0,95.0,canadian hip hop
doja cat,trauma,Positive,21779281.0,88.0,dance pop
dua lipa,room for 2,Positive,36163788.0,88.0,dance pop
"future, drake & young thug",d4l,Positive,0.0,0.0,Other
future,mask off (remix),Negative,12110689.0,88.0,atl hip hop
paul anka,put your head on my shoulder,Positive,573211.0,60.0,adult standards
future,incredible,Positive,12110689.0,88.0,atl hip hop
dababy,money fetish,Negative,10052327.0,82.0,north carolina hip hop
future,benz friendz (whatchutola),Negative,12110689.0,88.0,atl hip hop
dua lipa,want to (demo),Positive,36163788.0,88.0,dance pop
chamillionaire,life goes on,Positive,753958.0,59.0,dirty south rap
future,accepting my flaws,Positive,12110689.0,88.0,atl hip hop
drake,i'm ready for you,Positive,66852536.0,95.0,canadian hip hop
drake,behind barz,Positive,66852536.0,95.0,canadian hip hop
future,when i was broke,Positive,12110689.0,88.0,atl hip hop
dua lipa,yours,Positive,36163788.0,88.0,dance pop
the weeknd,all that money (6-inch demo),Positive,49387909.0,93.0,canadian contemporary r&b
dababy,for the baby,Positive,10052327.0,82.0,north carolina hip hop
future,unicorn purp,Positive,12110689.0,88.0,atl hip hop
saint jhn,selfish,Negative,877621.0,71.0,melodic rap
future,finessin,Positive,12110689.0,88.0,atl hip hop
toni braxton,there's no me without you,Positive,3390782.0,63.0,contemporary r&b
future & young thug,group home,Negative,0.0,0.0,Other
drake,change locations,Negative,66852536.0,95.0,canadian hip hop
future,i'll be yours,Negative,12110689.0,88.0,atl hip hop
post malone,oh god,Negative,38085069.0,89.0,dfw rap
post malone,boy bandz,Positive,38085069.0,89.0,dfw rap
future,back at it,Negative,12110689.0,88.0,atl hip hop
future,too comfortable,Positive,12110689.0,88.0,atl hip hop
dua lipa,want to,Positive,36163788.0,88.0,dance pop
toni braxton,he wasn't man enough,Positive,3390782.0,63.0,contemporary r&b
bazzi,gone,Positive,5124336.0,73.0,dance pop
lil mosey,bust down cartier,Positive,4746282.0,71.0,melodic rap
drake,started from the bottom,Negative,66852536.0,95.0,canadian hip hop
drake,10 bands,Negative,66852536.0,95.0,canadian hip hop
dua lipa,last dance,Positive,36163788.0,88.0,dance pop
hozier,nfwmb,Positive,5206690.0,76.0,irish singer-songwriter
dababy,10 bands,Negative,10052327.0,82.0,north carolina hip hop
post malone,monte,Positive,38085069.0,89.0,dfw rap
the weeknd,the hills (nicki minaj remix),Negative,49387909.0,93.0,canadian contemporary r&b
dababy,blame it on baby,Positive,10052327.0,82.0,north carolina hip hop
future,purple coming in,Positive,12110689.0,88.0,atl hip hop
mariah carey,touch my body,Positive,8146681.0,76.0,dance pop
dababy,best friend (freestyle),Negative,10052327.0,82.0,north carolina hip hop
drake,best i ever had (remix),Positive,66852536.0,95.0,canadian hip hop
drake,can't take a joke,Positive,66852536.0,95.0,canadian hip hop
future,diamonds from africa,Negative,12110689.0,88.0,atl hip hop
drake,fancy,Positive,66852536.0,95.0,canadian hip hop
drake,man of the year (remix),Positive,66852536.0,95.0,canadian hip hop
drake,toosie slide,Positive,66852536.0,95.0,canadian hip hop
drake,sacrifices,Positive,66852536.0,95.0,canadian hip hop
drake,unstoppable,Positive,66852536.0,95.0,canadian hip hop
megan thee stallion,pull up late,Negative,7034241.0,82.0,dance pop
lil mosey,bankroll,Negative,4746282.0,71.0,melodic rap
chamillionaire,act right,Positive,753958.0,59.0,dirty south rap
future & young thug,no cap,Negative,0.0,0.0,Other
future,one of my,Positive,12110689.0,88.0,atl hip hop
carlos st john,happy,Positive,0.0,0.0,Other
future,killin it,Negative,12110689.0,88.0,atl hip hop
the weeknd,appointment,Negative,49387909.0,93.0,canadian contemporary r&b
drake,"you know, you know",Positive,66852536.0,95.0,canadian hip hop
doja cat,streets,Negative,21779281.0,88.0,dance pop
the weeknd,rolling stone,Positive,49387909.0,93.0,canadian contemporary r&b
drake,jorja interlude,Negative,66852536.0,95.0,canadian hip hop
the weeknd,cure,Negative,49387909.0,93.0,canadian contemporary r&b
dababy,the race (remix),Negative,10052327.0,82.0,north carolina hip hop
drake,free smoke,Positive,66852536.0,95.0,canadian hip hop
chamillionaire,judge judy,Positive,753958.0,59.0,dirty south rap
future,hitek tek,Negative,12110689.0,88.0,atl hip hop
alan walker,faded (y&v remix),Positive,35053203.0,80.0,electro house
lil jon,rep yo click,Negative,1332939.0,73.0,atl hip hop
future,shit,Negative,12110689.0,88.0,atl hip hop
the weeknd,scared to live (snl live),Positive,49387909.0,93.0,canadian contemporary r&b
mariah carey,runway,Positive,8146681.0,76.0,dance pop
drake,"two birds, one stone",Positive,66852536.0,95.0,canadian hip hop
future,chosen one,Positive,12110689.0,88.0,atl hip hop
drake,when to say when,Positive,66852536.0,95.0,canadian hip hop
the weeknd,faith,Positive,49387909.0,93.0,canadian contemporary r&b
dababy,jesus iii,Negative,10052327.0,82.0,north carolina hip hop
drake,all me,Positive,66852536.0,95.0,canadian hip hop
future,mark mcgwire,Positive,12110689.0,88.0,atl hip hop
the weeknd,heartless (vapor wave remix),Negative,49387909.0,93.0,canadian contemporary r&b
the weeknd,i feel it coming,Positive,49387909.0,93.0,canadian contemporary r&b
future,freeband taliban,Negative,12110689.0,88.0,atl hip hop
"megan thee stallion, vickeelo",ride or die,Negative,0.0,0.0,Other
mariah carey,the art of letting go,Positive,8146681.0,76.0,dance pop
the weeknd,house of balloons / glass table girls,Positive,49387909.0,93.0,canadian contemporary r&b
bazzi,cartier,Negative,5124336.0,73.0,dance pop
drake,one dance,Positive,66852536.0,95.0,canadian hip hop
lil mosey,baby do it,Positive,4746282.0,71.0,melodic rap
summer walker x drake,girls need love (remix),Positive,0.0,0.0,Other
saint jhn,wedding day,Positive,877621.0,71.0,melodic rap
young thug,killed before,Positive,7455539.0,84.0,atl hip hop
future,i serve the base,Negative,12110689.0,88.0,atl hip hop
saint jhn,roses,Negative,877621.0,71.0,melodic rap
post malone,allergic,Negative,38085069.0,89.0,dfw rap
dababy,magnolia (remix),Negative,10052327.0,82.0,north carolina hip hop
future,rings on me,Negative,12110689.0,88.0,atl hip hop
future,guap on me,Positive,12110689.0,88.0,atl hip hop
roddy ricch,out tha mud,Negative,8346727.0,80.0,melodic rap
drake,4pm in calabasas,Positive,66852536.0,95.0,canadian hip hop
paul anka,"one man woman, one woman man",Positive,573211.0,60.0,adult standards
dua lipa,lost in your light,Positive,36163788.0,88.0,dance pop
chamillionaire,you a dummy,Positive,753958.0,59.0,dirty south rap
mariah carey,subtle invitation,Positive,8146681.0,76.0,dance pop
megan thee stallion,freak nasty,Negative,7034241.0,82.0,dance pop
drake,over,Positive,66852536.0,95.0,canadian hip hop
post malone,what's up,Positive,38085069.0,89.0,dfw rap
the weeknd,until i bleed out,Negative,49387909.0,93.0,canadian contemporary r&b
roddy ricch,roll dice,Positive,8346727.0,80.0,melodic rap
doja cat,magic pink capsule / mpc,Positive,21779281.0,88.0,dance pop
future,kno the meaning,Positive,12110689.0,88.0,atl hip hop
future,look ahead,Positive,12110689.0,88.0,atl hip hop
chamillionaire,the sound of revenge (intro),Positive,753958.0,59.0,dirty south rap
dua lipa,bang bang,Negative,36163788.0,88.0,dance pop
megan thee stallion,best you ever had,Negative,7034241.0,82.0,dance pop
post malone,paranoid,Negative,38085069.0,89.0,dfw rap
future,change locations,Negative,12110689.0,88.0,atl hip hop
future,some more,Positive,12110689.0,88.0,atl hip hop
drake,chicago freestyle,Negative,66852536.0,95.0,canadian hip hop
drake,we'll be fine,Negative,66852536.0,95.0,canadian hip hop
future,t-shirt,Negative,12110689.0,88.0,atl hip hop
post malone,squad,Negative,38085069.0,89.0,dfw rap
chamillionaire,peepin' me,Positive,753958.0,59.0,dirty south rap
future,big rings,Positive,12110689.0,88.0,atl hip hop
megan thee stallion,intro - make it hot,Negative,7034241.0,82.0,dance pop
the weeknd,losers,Positive,49387909.0,93.0,canadian contemporary r&b
magic!,eyes don't tell lies (interlude),Positive,1274167.0,66.0,reggae fusion
future,purple reign,Negative,12110689.0,88.0,atl hip hop
drake,you & the 6,Negative,66852536.0,95.0,canadian hip hop
dj bobby black & future,dj bobby black speaks,Positive,0.0,0.0,Other
future,splashin',Positive,12110689.0,88.0,atl hip hop
drake,find your love,Positive,66852536.0,95.0,canadian hip hop
drake,my side,Negative,66852536.0,95.0,canadian hip hop
tyga & megan thee stallion,freak,Negative,0.0,0.0,Other
lonestar,making memories,Positive,0.0,0.0,Other
post malone,santa fe,Positive,38085069.0,89.0,dfw rap
dababy,tupac,Positive,10052327.0,82.0,north carolina hip hop
future,program,Positive,12110689.0,88.0,atl hip hop
drake,fireworks,Positive,66852536.0,95.0,canadian hip hop
drake,video girl,Positive,66852536.0,95.0,canadian hip hop
roddy ricch,bacc seat,Negative,8346727.0,80.0,melodic rap
dababy,jump,Positive,10052327.0,82.0,north carolina hip hop
post malone,up there,Positive,38085069.0,89.0,dfw rap
future,inside the mattress,Positive,12110689.0,88.0,atl hip hop
doja cat,grind on me,Positive,21779281.0,88.0,dance pop
future,faceshot,Negative,12110689.0,88.0,atl hip hop
roddy ricch,quality,Negative,8346727.0,80.0,melodic rap
future & young thug,three,Positive,0.0,0.0,Other
the weeknd,die for you,Positive,49387909.0,93.0,canadian contemporary r&b
future,ain't no way around it,Negative,12110689.0,88.0,atl hip hop
lil mosey,that's my bitch,Positive,4746282.0,71.0,melodic rap
future & juice wrld,jet lag,Positive,0.0,0.0,Other
lil mosey,off white,Positive,4746282.0,71.0,melodic rap
the proclaimers,hate my love,Negative,272543.0,61.0,celtic rock
future,speaks,Negative,12110689.0,88.0,atl hip hop
roddy ricch,blue streak,Negative,8346727.0,80.0,melodic rap
future,swap it out,Positive,12110689.0,88.0,atl hip hop
the weeknd,alone again,Negative,49387909.0,93.0,canadian contemporary r&b
saint jhn,borders,Positive,877621.0,71.0,melodic rap
future,missing,Negative,12110689.0,88.0,atl hip hop
chamillionaire,my dream,Positive,753958.0,59.0,dirty south rap
future,f&n,Negative,12110689.0,88.0,atl hip hop
future,i thank u,Positive,12110689.0,88.0,atl hip hop
doja cat,candy,Positive,21779281.0,88.0,dance pop
future,running through a check,Positive,12110689.0,88.0,atl hip hop
future,call the coroner,Negative,12110689.0,88.0,atl hip hop
paul anka,it's a sin,Negative,573211.0,60.0,adult standards
megan thee stallion,fuckin' around,Negative,7034241.0,82.0,dance pop
dababy,today (remix),Negative,10052327.0,82.0,north carolina hip hop
drake,do it all,Positive,66852536.0,95.0,canadian hip hop
megan thee stallion,ya feel me,Negative,7034241.0,82.0,dance pop
lil mosey,space coupe,Negative,4746282.0,71.0,melodic rap
future & young thug,whole lotta racks,Positive,0.0,0.0,Other
saint jhn,5 thousand singles,Positive,877621.0,71.0,melodic rap
dj bobby black & future,road to riches,Negative,0.0,0.0,Other
post malone,wow. (remix),Positive,38085069.0,89.0,dfw rap
drake,a.m. 2 p.m.,Positive,66852536.0,95.0,canadian hip hop
saint jhn,i can fvcking tell,Negative,877621.0,71.0,melodic rap
drake,hate sleeping alone,Negative,66852536.0,95.0,canadian hip hop
lil mosey,kamikaze,Negative,4746282.0,71.0,melodic rap
future,space cadets,Negative,12110689.0,88.0,atl hip hop
drake,must hate money,Positive,66852536.0,95.0,canadian hip hop
future,intl swagger,Positive,12110689.0,88.0,atl hip hop
future,rider,Negative,12110689.0,88.0,atl hip hop
post malone,myself,Negative,38085069.0,89.0,dfw rap
drake,landed,Positive,66852536.0,95.0,canadian hip hop
megan thee stallion,geekin,Negative,7034241.0,82.0,dance pop
dababy,flavor,Negative,10052327.0,82.0,north carolina hip hop
dababy,wild thoughts (remix),Positive,10052327.0,82.0,north carolina hip hop
chamillionaire,bet you won't,Positive,753958.0,59.0,dirty south rap
future,you deserve it,Positive,12110689.0,88.0,atl hip hop
drake,the language,Positive,66852536.0,95.0,canadian hip hop
future,turn on the lights,Positive,12110689.0,88.0,atl hip hop
dababy & nicki minaj,iphone,Negative,0.0,0.0,Other
future,radical,Negative,12110689.0,88.0,atl hip hop
bella thorne,pussy mine,Negative,952627.0,45.0,post-teen pop
dababy,light show,Positive,10052327.0,82.0,north carolina hip hop
kavinsky,odd look (remix),Negative,787460.0,60.0,alternative dance
drake,all this love,Positive,66852536.0,95.0,canadian hip hop
drake,losses,Negative,66852536.0,95.0,canadian hip hop
future,buy love,Positive,12110689.0,88.0,atl hip hop
dababy,like she love me,Positive,10052327.0,82.0,north carolina hip hop
dababy,first day out,Negative,10052327.0,82.0,north carolina hip hop
gucci mane,selling heroin,Negative,4454550.0,77.0,atl hip hop
drake,controlla,Positive,66852536.0,95.0,canadian hip hop
future,krazy but true,Negative,12110689.0,88.0,atl hip hop
drake,summer's over (interlude),Positive,66852536.0,95.0,canadian hip hop
future,pray for a key,Negative,12110689.0,88.0,atl hip hop
drake,don't matter to me,Positive,66852536.0,95.0,canadian hip hop
future,blow a bag,Positive,12110689.0,88.0,atl hip hop
lil baby & drake,yes indeed,Negative,0.0,0.0,Other
dababy,throw back,Negative,10052327.0,82.0,north carolina hip hop
drake,too good,Positive,66852536.0,95.0,canadian hip hop
drake,successful,Positive,66852536.0,95.0,canadian hip hop
drake,9 a.m. in dallas freestyle,Positive,66852536.0,95.0,canadian hip hop
the weeknd,birthday suit,Positive,49387909.0,93.0,canadian contemporary r&b
future,jealous,Negative,12110689.0,88.0,atl hip hop
drake,back to back (freestyle),Negative,66852536.0,95.0,canadian hip hop
future,showed up,Positive,12110689.0,88.0,atl hip hop
post malone & swae lee,sunflower,Positive,0.0,0.0,Other
dababy,caroline,Positive,10052327.0,82.0,north carolina hip hop
future,56 nights,Negative,12110689.0,88.0,atl hip hop
dababy,there he go,Negative,10052327.0,82.0,north carolina hip hop
dababy,vibez,Negative,10052327.0,82.0,north carolina hip hop
roddy ricch,intro,Negative,8346727.0,80.0,melodic rap
drake,try harder,Negative,66852536.0,95.0,canadian hip hop
dababy,too much sauce,Positive,10052327.0,82.0,north carolina hip hop
dua lipa,no goodbyes,Positive,36163788.0,88.0,dance pop
future,so cold (interlude),Negative,12110689.0,88.0,atl hip hop
"quality control, lil baby & dababy",baby,Negative,0.0,0.0,Other
post malone,magic,Positive,38085069.0,89.0,dfw rap
roddy ricch,peta,Negative,8346727.0,80.0,melodic rap
lil mosey,greet her,Positive,4746282.0,71.0,melodic rap
louis armstrong,sometimes i feel like a motherless child,Negative,2535530.0,68.0,adult standards
dua lipa,new rules (piano acoustic) (live),Positive,36163788.0,88.0,dance pop
drake,own it,Positive,66852536.0,95.0,canadian hip hop
drake,go out tonight,Positive,66852536.0,95.0,canadian hip hop
drake,started from the bottom (remix),Negative,66852536.0,95.0,canadian hip hop
the weeknd,x-ray,Negative,49387909.0,93.0,canadian contemporary r&b
future,scrape,Positive,12110689.0,88.0,atl hip hop
saint jhn,reflex,Negative,877621.0,71.0,melodic rap
dababy,dababy (intro),Negative,10052327.0,82.0,north carolina hip hop
future,homicide,Negative,12110689.0,88.0,atl hip hop
the proclaimers,now and then,Positive,272543.0,61.0,celtic rock
martin garrix & dua lipa,scared to be lonely,Positive,0.0,0.0,Other
dababy,back to cali,Positive,10052327.0,82.0,north carolina hip hop
lil mosey,trapstar,Positive,4746282.0,71.0,melodic rap
future,og d drop,Positive,12110689.0,88.0,atl hip hop
future,show my chain some love,Positive,12110689.0,88.0,atl hip hop
drake,crew love,Positive,66852536.0,95.0,canadian hip hop
saint jhn,cult4ever,Positive,877621.0,71.0,melodic rap
dua lipa,new york (mend my broken heart),Positive,36163788.0,88.0,dance pop
drake,the motion,Positive,66852536.0,95.0,canadian hip hop
future,we on top,Positive,12110689.0,88.0,atl hip hop
lil mosey,lame shit (free kilo),Negative,4746282.0,71.0,melodic rap
the weeknd,angel,Positive,49387909.0,93.0,canadian contemporary r&b
drake,in my feelings,Positive,66852536.0,95.0,canadian hip hop
doja cat,popping,Positive,21779281.0,88.0,dance pop
future,dna,Negative,12110689.0,88.0,atl hip hop
roddy ricch,day one (outro),Positive,8346727.0,80.0,melodic rap
future & juice wrld,red bentley,Negative,0.0,0.0,Other
the weeknd,nomads,Negative,49387909.0,93.0,canadian contemporary r&b
drake,marvin's room,Negative,66852536.0,95.0,canadian hip hop
future,easter pink,Negative,12110689.0,88.0,atl hip hop
roddy ricch,perfect time,Positive,8346727.0,80.0,melodic rap
drake,heart throbbing,Negative,66852536.0,95.0,canadian hip hop
future,whip game,Negative,12110689.0,88.0,atl hip hop
future,harlem shake,Negative,12110689.0,88.0,atl hip hop
drake,diamonds dancing,Negative,66852536.0,95.0,canadian hip hop
drake,paris morton music,Negative,66852536.0,95.0,canadian hip hop
future,trapped in the sun,Negative,12110689.0,88.0,atl hip hop
paul anka,true,Positive,573211.0,60.0,adult standards
lil mosey & sauve,babies,Negative,0.0,0.0,Other
dababy,rockstar,Positive,10052327.0,82.0,north carolina hip hop
future,st. lucia,Negative,12110689.0,88.0,atl hip hop
future,appeal,Negative,12110689.0,88.0,atl hip hop
drake,summer games,Positive,66852536.0,95.0,canadian hip hop
doja cat,fancy,Positive,21779281.0,88.0,dance pop
drake,thrill is gone,Positive,66852536.0,95.0,canadian hip hop
future,on 2 us,Positive,12110689.0,88.0,atl hip hop
future,extra luv,Negative,12110689.0,88.0,atl hip hop
dua lipa,garden,Positive,36163788.0,88.0,dance pop
dababy,above the rim,Negative,10052327.0,82.0,north carolina hip hop
chamillionaire,nothin' but lies,Positive,753958.0,59.0,dirty south rap
future,mask off (marshmello remix),Negative,12110689.0,88.0,atl hip hop
future,fishscale,Positive,12110689.0,88.0,atl hip hop
future,good dope,Positive,12110689.0,88.0,atl hip hop
future,no basic,Negative,12110689.0,88.0,atl hip hop
drake,faithful,Negative,66852536.0,95.0,canadian hip hop
future,fetti,Negative,12110689.0,88.0,atl hip hop
future,feed me dope,Positive,12110689.0,88.0,atl hip hop
dababy,flick da wrist,Negative,10052327.0,82.0,north carolina hip hop
roddy ricch,i might,Positive,8346727.0,80.0,melodic rap
future,annoying,Negative,12110689.0,88.0,atl hip hop
drake,peak,Positive,66852536.0,95.0,canadian hip hop
drake x chrisette michele,passionfruit (bottom feeder music remix),Positive,0.0,0.0,Other
future,long time coming,Negative,12110689.0,88.0,atl hip hop
future,lil one,Positive,12110689.0,88.0,atl hip hop
lil dicky,the antagonist ii,Negative,1904623.0,62.0,comedy rap
future,mask off,Negative,12110689.0,88.0,atl hip hop
future,forever eva,Positive,12110689.0,88.0,atl hip hop
drake,right hand,Positive,66852536.0,95.0,canadian hip hop
dababy & blocboy jb,mini van,Positive,0.0,0.0,Other
future,intro,Negative,12110689.0,88.0,atl hip hop
future,servin killa kam,Positive,12110689.0,88.0,atl hip hop
dua lipa,break my heart,Positive,36163788.0,88.0,dance pop
drake,that's how you feel,Positive,66852536.0,95.0,canadian hip hop
future,much more,Positive,12110689.0,88.0,atl hip hop
moneybagg yo & megan thee stallion,all dat,Positive,0.0,0.0,Other
dababy,antidote (remix),Negative,10052327.0,82.0,north carolina hip hop
future,freeband gang,Negative,12110689.0,88.0,atl hip hop
future,solo,Positive,12110689.0,88.0,atl hip hop
the proclaimers,i want to be a christian,Positive,272543.0,61.0,celtic rock
future,gone to the moon,Negative,12110689.0,88.0,atl hip hop
future,my collection,Negative,12110689.0,88.0,atl hip hop
drake,furthest thing,Positive,66852536.0,95.0,canadian hip hop
drake,1xtra freestyle,Positive,66852536.0,95.0,canadian hip hop
drake,closer,Positive,66852536.0,95.0,canadian hip hop
future,abu-what is pluto? outro,Negative,12110689.0,88.0,atl hip hop
post malone,jonestown (interlude),Negative,38085069.0,89.0,dfw rap
dababy,prolly heard,Negative,10052327.0,82.0,north carolina hip hop
dababy,gucci gang,Negative,10052327.0,82.0,north carolina hip hop
future,draco,Positive,12110689.0,88.0,atl hip hop
roddy ricch,the box,Negative,8346727.0,80.0,melodic rap
future,one minute,Negative,12110689.0,88.0,atl hip hop
post malone,#mood,Negative,38085069.0,89.0,dfw rap
dababy,sad shit,Negative,10052327.0,82.0,north carolina hip hop
roddy ricch,start wit me,Negative,8346727.0,80.0,melodic rap
chamillionaire,internet nerds revenge,Negative,753958.0,59.0,dirty south rap
drake,extra special,Positive,66852536.0,95.0,canadian hip hop
lil mosey,right now,Positive,4746282.0,71.0,melodic rap
drake,sneakin',Positive,66852536.0,95.0,canadian hip hop
future,stick talk,Negative,12110689.0,88.0,atl hip hop
drake,connect,Positive,66852536.0,95.0,canadian hip hop
drake,a little favour (gq freestyle),Negative,66852536.0,95.0,canadian hip hop
future,the future is now,Positive,12110689.0,88.0,atl hip hop
the weeknd,do it,Positive,49387909.0,93.0,canadian contemporary r&b
future,news or somthn,Positive,12110689.0,88.0,atl hip hop
dua lipa,voodoo,Positive,36163788.0,88.0,dance pop
lil mosey,ion see you,Positive,4746282.0,71.0,melodic rap
drake,hyfr (hell ya fuckin' right),Positive,66852536.0,95.0,canadian hip hop
the proclaimers,heaven right now,Positive,272543.0,61.0,celtic rock
megan thee stallion,stop playing,Negative,7034241.0,82.0,dance pop
juicy j,payback,Negative,2891371.0,73.0,crunk
dua lipa,for julian,Positive,36163788.0,88.0,dance pop
drake,messages from you,Negative,66852536.0,95.0,canadian hip hop
future & juice wrld,no issue,Positive,0.0,0.0,Other
roddy ricch,money,Negative,8346727.0,80.0,melodic rap
drake,zone,Positive,66852536.0,95.0,canadian hip hop
dua lipa,genesis,Negative,36163788.0,88.0,dance pop
drake,sooner than later,Positive,66852536.0,95.0,canadian hip hop
dua lipa,physical (remix),Positive,36163788.0,88.0,dance pop
drake,get it together,Negative,66852536.0,95.0,canadian hip hop
future,2pac,Negative,12110689.0,88.0,atl hip hop
future,karate chop,Positive,12110689.0,88.0,atl hip hop
melanie martinez,sippy cup,Negative,14998569.0,78.0,alt z
post malone,92 explorer,Positive,38085069.0,89.0,dfw rap
megan thee stallion,cognac queen,Negative,7034241.0,82.0,dance pop
lil mosey,beamer,Negative,4746282.0,71.0,melodic rap
chamillionaire,you gon' learn,Positive,753958.0,59.0,dirty south rap
drake,pop style,Positive,66852536.0,95.0,canadian hip hop
post malone,cold,Negative,38085069.0,89.0,dfw rap
future,ain't tryin,Negative,12110689.0,88.0,atl hip hop
nerd & rihanna,lemon (drake remix),Positive,0.0,0.0,Other
future,never seen these,Positive,12110689.0,88.0,atl hip hop
lil mosey,speed racin,Positive,4746282.0,71.0,melodic rap
chamillionaire,somebody gonna get hurt,Negative,753958.0,59.0,dirty south rap
